Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 20:48:27,29-05-2024 20:48:27,0.011s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_Contact Us""))",Chrome 125.0.0.0,,,29-05-2024 20:48:27,29-05-2024 20:48:30,2.589s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:48:30,29-05-2024 20:48:30,0.167s,PASSED
,,,,,,,
Test Cases/KBB/test_button_4,Chrome 125.0.0.0,,,29-05-2024 20:48:30,29-05-2024 20:48:39,9.237s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:48:30,29-05-2024 20:48:31,0.780s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:48:31,29-05-2024 20:48:38,7.140s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 20:48:38,29-05-2024 20:48:38,0.011s,PASSED
"verifyElementText(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_Your Car Guide""), ""Your Car Guide"")",Chrome 125.0.0.0,,,29-05-2024 20:48:38,29-05-2024 20:48:39,1.096s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:48:39,29-05-2024 20:48:39,0.172s,PASSED
,,,,,,,
Test Cases/KBB/test_click-button-1,Chrome 125.0.0.0,,,29-05-2024 20:51:50,29-05-2024 20:52:34,43.716s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:51:50,29-05-2024 20:51:51,0.873s,PASSED
"navigateToUrl(""https://www.kbb.com/whats-my-car-worth/"")",Chrome 125.0.0.0,,,29-05-2024 20:51:51,29-05-2024 20:51:57,5.671s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_New Cars by Make""), ""New Cars by Make"")",Chrome 125.0.0.0,,,29-05-2024 20:51:57,29-05-2024 20:52:34,37.157s,FAILED
,,,,,,,
Test Cases/KBB/test_click_button,Chrome 125.0.0.0,,,29-05-2024 20:52:34,29-05-2024 20:53:46,1m - 12.357s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:52:34,29-05-2024 20:52:35,0.846s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:52:35,29-05-2024 20:52:43,7.605s,PASSED
"click(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/span_Price NewUsed""))",Chrome 125.0.0.0,,,29-05-2024 20:52:43,29-05-2024 20:53:46,1m - 3.654s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:53:46,29-05-2024 20:53:46,0.214s,PASSED
,,,,,,,
Test Cases/KBB/test_footer,Chrome 125.0.0.0,,,29-05-2024 20:53:46,29-05-2024 20:53:58,11.662s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:53:46,29-05-2024 20:53:47,0.661s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:53:47,29-05-2024 20:53:55,8.088s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 20:53:55,29-05-2024 20:53:55,0.009s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_FAQ""))",Chrome 125.0.0.0,,,29-05-2024 20:53:55,29-05-2024 20:53:58,2.697s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:53:58,29-05-2024 20:53:58,0.171s,PASSED
,,,,,,,
Test Cases/KBB/test_logo,Chrome 125.0.0.0,,,29-05-2024 20:53:58,29-05-2024 20:54:08,9.812s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:53:58,29-05-2024 20:53:59,0.672s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:53:59,29-05-2024 20:54:05,6.731s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/h2_Shop Best Cars""), ""Shop Best Cars"")",Chrome 125.0.0.0,,,29-05-2024 20:54:05,29-05-2024 20:54:08,2.250s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:54:08,29-05-2024 20:54:08,0.146s,PASSED
,,,,,,,
Test Cases/KBB/test_menu_1,Chrome 125.0.0.0,,,29-05-2024 20:54:08,29-05-2024 20:54:33,24.794s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:54:08,29-05-2024 20:54:09,0.663s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:54:09,29-05-2024 20:54:30,21.228s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 20:54:30,29-05-2024 20:54:30,0.010s,PASSED
"click(findTestObject(""Object Repository/Page_Kelley Blue Book  New and Used Car Pri_e90311/a_Contact Us""))",Chrome 125.0.0.0,,,29-05-2024 20:54:30,29-05-2024 20:54:33,2.858s,PASSED
,,,,,,,
Test Cases/KBB/test_menu_2,Chrome 125.0.0.0,,,29-05-2024 20:54:56,29-05-2024 20:55:03,7.294s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:54:56,29-05-2024 20:54:57,0.832s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:54:57,29-05-2024 20:55:03,6.207s,PASSED
"scrollToPosition(9999999, 9999999)",Chrome 125.0.0.0,,,29-05-2024 20:55:03,29-05-2024 20:55:03,0.009s,PASSED
acceptAlert(),Chrome 125.0.0.0,,,29-05-2024 20:55:03,29-05-2024 20:55:03,0.235s,FAILED
,,,,,,,
Test Cases/KBB/test_title_text,Chrome 125.0.0.0,,,29-05-2024 20:55:03,29-05-2024 20:55:16,12.407s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 20:55:03,29-05-2024 20:55:04,0.831s,PASSED
"navigateToUrl(""https://www.kbb.com/"")",Chrome 125.0.0.0,,,29-05-2024 20:55:04,29-05-2024 20:55:10,5.741s,PASSED
"verifyElementText(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Sign In-fe7-68a-fe4""), ""Sign In"")",Chrome 125.0.0.0,,,29-05-2024 20:55:10,29-05-2024 20:55:14,3.763s,PASSED
"click(findTestObject(""Object Repository/KBB/Page_Kelley Blue Book  New and Used Car Pri_e90311/div_Sign In-fe7-68a-fe4""))",Chrome 125.0.0.0,,,29-05-2024 20:55:14,29-05-2024 20:55:16,1.882s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 20:55:16,29-05-2024 20:55:16,0.154s,PASSED
