Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:12,01-06-2024 20:51:13,0.285s,PASSED
,,,,,,,
Test Cases/Shopee/S_30,Chrome 125.0.0.0,,,01-06-2024 20:51:13,01-06-2024 20:51:17,3.872s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:13,01-06-2024 20:51:16,3.590s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:16,01-06-2024 20:51:17,0.280s,PASSED
,,,,,,,
Test Cases/Shopee/S_31,Chrome 125.0.0.0,,,01-06-2024 20:51:17,01-06-2024 20:51:20,3.793s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:17,01-06-2024 20:51:20,3.503s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:20,01-06-2024 20:51:20,0.284s,PASSED
,,,,,,,
Test Cases/Shopee/S_4,Chrome 125.0.0.0,,,01-06-2024 20:51:20,01-06-2024 20:51:24,4.019s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:20,01-06-2024 20:51:24,3.715s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:24,01-06-2024 20:51:24,0.294s,PASSED
,,,,,,,
Test Cases/Shopee/S_5,Chrome 125.0.0.0,,,01-06-2024 20:51:24,01-06-2024 20:51:28,3.928s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:24,01-06-2024 20:51:28,3.644s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:28,01-06-2024 20:51:28,0.277s,PASSED
,,,,,,,
Test Cases/Shopee/S_6,Chrome 125.0.0.0,,,01-06-2024 20:51:28,01-06-2024 20:51:32,3.840s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:28,01-06-2024 20:51:32,3.557s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:32,01-06-2024 20:51:32,0.281s,PASSED
,,,,,,,
Test Cases/Shopee/S_7,Chrome 125.0.0.0,,,01-06-2024 20:51:32,01-06-2024 20:51:36,3.694s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:32,01-06-2024 20:51:36,3.402s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:36,01-06-2024 20:51:36,0.283s,PASSED
,,,,,,,
Test Cases/Shopee/S_8,Chrome 125.0.0.0,,,01-06-2024 20:51:36,01-06-2024 20:51:40,3.698s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:36,01-06-2024 20:51:39,3.397s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:39,01-06-2024 20:51:40,0.298s,PASSED
,,,,,,,
Test Cases/Shopee/S_9,Chrome 125.0.0.0,,,01-06-2024 20:51:40,01-06-2024 20:51:43,3.816s,PASSED
"openBrowser(""https://shopee.vn/"")",Chrome 125.0.0.0,,,01-06-2024 20:51:40,01-06-2024 20:51:43,3.530s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,01-06-2024 20:51:43,01-06-2024 20:51:43,0.278s,PASSED
