Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Test Cases/Lazada/TC_3,Chrome 125.0.0.0,,,30-05-2024 21:00:24,30-05-2024 21:00:47,23.105s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:00:24,30-05-2024 21:00:47,23.091s,PASSED
,,,,,,,
Test Cases/Lazada/TC_30,Chrome 125.0.0.0,,,30-05-2024 21:00:47,30-05-2024 21:01:10,22.906s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:00:47,30-05-2024 21:01:10,22.896s,PASSED
,,,,,,,
Test Cases/Lazada/TC_31,Chrome 125.0.0.0,,,30-05-2024 21:01:10,30-05-2024 21:01:34,23.317s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:01:10,30-05-2024 21:01:34,23.308s,PASSED
,,,,,,,
Test Cases/Lazada/TC_32,Chrome 125.0.0.0,,,30-05-2024 21:01:34,30-05-2024 21:02:08,34.039s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:01:34,30-05-2024 21:02:08,34.028s,PASSED
,,,,,,,
Test Cases/Lazada/TC_4,Chrome 125.0.0.0,,,30-05-2024 21:02:08,30-05-2024 21:03:43,1m - 35.692s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:02:08,30-05-2024 21:03:43,1m - 35.679s,PASSED
,,,,,,,
Test Cases/Lazada/TC_5,Chrome 125.0.0.0,,,30-05-2024 21:03:43,30-05-2024 21:04:06,22.820s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:03:43,30-05-2024 21:04:06,22.807s,PASSED
,,,,,,,
Test Cases/Lazada/TC_6,Chrome 125.0.0.0,,,30-05-2024 21:04:06,30-05-2024 21:04:29,22.889s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:04:06,30-05-2024 21:04:29,22.877s,PASSED
,,,,,,,
Test Cases/Lazada/TC_7,Chrome 125.0.0.0,,,30-05-2024 21:04:29,30-05-2024 21:04:52,23.265s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:04:29,30-05-2024 21:04:52,23.256s,PASSED
,,,,,,,
Test Cases/Lazada/TC_8,Chrome 125.0.0.0,,,30-05-2024 21:04:52,30-05-2024 21:05:15,22.869s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:04:52,30-05-2024 21:05:15,22.858s,PASSED
,,,,,,,
Test Cases/Lazada/TC_9,Chrome 125.0.0.0,,,30-05-2024 21:05:15,30-05-2024 21:05:38,22.803s,PASSED
"openBrowser(""https://www.lazada.vn/#?"")",Chrome 125.0.0.0,,,30-05-2024 21:05:15,30-05-2024 21:05:38,22.791s,PASSED
