Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 19:28:29,29-05-2024 19:28:30,0.831s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 19:28:30,29-05-2024 19:28:41,11.580s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Industries""))",Chrome 125.0.0.0,,,29-05-2024 19:28:41,29-05-2024 19:29:13,32.211s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 19:29:13,29-05-2024 19:29:14,0.173s,PASSED
,,,,,,,
Test Cases/FPT-TC08-Verify-Services-Clickable,Chrome 125.0.0.0,,,29-05-2024 19:29:14,29-05-2024 19:29:58,44.335s,PASSED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 19:29:14,29-05-2024 19:29:14,0.688s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 19:29:14,29-05-2024 19:29:26,11.942s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_Services""))",Chrome 125.0.0.0,,,29-05-2024 19:29:26,29-05-2024 19:29:58,31.504s,PASSED
closeBrowser(),Chrome 125.0.0.0,,,29-05-2024 19:29:58,29-05-2024 19:29:58,0.159s,PASSED
,,,,,,,
Test Cases/FPT-TC07-Verify-AboutUS-Clickable,Chrome 125.0.0.0,,,29-05-2024 19:32:10,29-05-2024 19:32:54,43.732s,FAILED
"openBrowser("""")",Chrome 125.0.0.0,,,29-05-2024 19:32:10,29-05-2024 19:32:11,0.894s,PASSED
"navigateToUrl(""https://fptsoftware.com/"")",Chrome 125.0.0.0,,,29-05-2024 19:32:11,29-05-2024 19:32:22,11.252s,PASSED
"click(findTestObject(""Object Repository/FPT/Page_FPT Software  Leading in Digital trans_9e9e5c/a_About Us""))",Chrome 125.0.0.0,,,29-05-2024 19:32:22,29-05-2024 19:32:54,31.577s,FAILED
